ID,year,CREATE DATE,ww_NUM,temp_ww,temp_Unit_type_RMA,PROCESS TYPE,RESULT,FAIL CODE,DESCRIPTION,MODEL NUMBER,SERIAL NUMBER,TARGET_YIELD,PASS_YIELD,FAIL,PASS
1156,2024,9/3/2024 15:17,48,WW48,RMA,DV2,FAIL,LED,LED 5V 2J19 Spare not turn off while short testing,0318410-002,3.90E+11,0.975,0,1,0
1157,2024,9/3/2024 15:46,48,WW48,RMA,DV2,PASS,,,0844243-000,9.30E+10,0.975,1,0,1
1158,2024,9/3/2024 18:27,48,WW48,RMA,DV2,FAIL,Fuse,2CB8 not cut off,0844243-000,93018015209,0.975,0,1,0
1159,2024,9/3/2024 18:28,48,WW48,RMA,DV2,FAIL,SW,Transporter switch damage,0844243-000,93018015209,0.975,0,1,0
1160,2024,9/3/2024 18:28,48,WW48,RMA,DV2,FAIL,LED,LED dim,0844243-000,93018015209,0.975,0,1,0
1161,2024,9/3/2024 18:29,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355013,0.975,1,0,1
1162,2024,9/3/2024 18:30,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355010,0.975,1,0,1
1163,2024,9/3/2024 18:30,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355009,0.975,1,0,1
1164,2024,9/3/2024 18:30,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355004,0.975,1,0,1
1165,2024,9/3/2024 18:33,48,WW48,RMA,DV2,FAIL,LED,LED 5V 2J19 Spare not turn off while short testing,0844243-000,93018015209,0.975,0,1,0
1166,2024,9/4/2024 8:00,48,WW48,CRG,SF1,FAIL,LED,Powerbox LED DIM,0825602-001,93012260081,0.975,0,1,0
1167,2024,9/4/2024 8:25,48,WW48,RMA,SF1,FAIL,LED,IE Powerbox LED DIM,0825602-001,93021215402,0.975,0,1,0
1168,2024,9/4/2024 8:34,48,WW48,CRG,SF1,PASS,,,0820488-000,93016525007,0.975,1,0,1
1169,2024,9/4/2024 9:46,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355170,0.975,1,0,1
1170,2024,9/4/2024 9:47,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355170,0.975,1,0,1
1171,2024,9/4/2024 10:19,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355167,0.975,1,0,1
1172,2024,9/4/2024 10:20,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355167,0.975,1,0,1
1173,2024,9/4/2024 10:44,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355168,0.975,1,0,1
1174,2024,9/4/2024 10:45,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355168,0.975,1,0,1
1175,2024,9/4/2024 12:59,48,WW48,CRG,SF1,PASS,,,0849263-001,93024355001,0.975,1,0,1
1176,2024,9/4/2024 12:59,48,WW48,CRG,SF1,PASS,,,0849263-001,93024355002,0.975,1,0,1
1177,2024,9/4/2024 13:24,48,WW48,CRG,SF1,PASS,,,0731979-002,93022335292,0.975,1,0,1
1178,2024,9/4/2024 13:39,48,WW48,CRG,SF1,PASS,,,0849263-001,93024355003,0.975,1,0,1
1179,2024,9/4/2024 13:39,48,WW48,CRG,SF1,PASS,,,0849263-001,93024355000,0.975,1,0,1
1180,2024,9/4/2024 13:42,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355172,0.975,1,0,1
1181,2024,9/4/2024 13:42,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355172,0.975,1,0,1
1182,2024,9/4/2024 14:23,48,WW48,RMA,SF1,PASS,,,0844243-000,93021515287,0.975,1,0,1
1183,2024,9/4/2024 15:22,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355171,0.975,1,0,1
1184,2024,9/4/2024 15:23,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355171,0.975,1,0,1
1185,2024,9/4/2024 17:54,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355169,0.975,1,0,1
1186,2024,9/4/2024 17:54,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355169,0.975,1,0,1
1187,2024,9/4/2024 18:51,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355168,0.975,1,0,1
1188,2024,9/5/2024 8:15,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365004,0.975,1,0,1
1189,2024,9/5/2024 8:15,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365004,0.975,1,0,1
1190,2024,9/5/2024 8:45,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365003,0.975,1,0,1
1191,2024,9/5/2024 8:45,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365003,0.975,1,0,1
1192,2024,9/5/2024 9:10,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355170,0.975,1,0,1
1193,2024,9/5/2024 10:05,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365000,0.975,1,0,1
1194,2024,9/5/2024 10:06,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365000,0.975,1,0,1
1195,2024,9/5/2024 11:04,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365005,0.975,1,0,1
1196,2024,9/5/2024 11:04,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365005,0.975,1,0,1
1197,2024,9/5/2024 12:54,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365001,0.975,1,0,1
1198,2024,9/5/2024 12:54,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365001,0.975,1,0,1
1199,2024,9/5/2024 13:15,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365002,0.975,1,0,1
1200,2024,9/5/2024 13:15,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365002,0.975,1,0,1
1201,2024,9/5/2024 13:41,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365007,0.975,1,0,1
1202,2024,9/5/2024 13:42,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365007,0.975,1,0,1
1203,2024,9/5/2024 14:01,48,WW48,CRG,SF1,PASS,,,0844243-000,93024355160,0.975,1,0,1
1204,2024,9/5/2024 14:10,48,WW48,CRG,SF1,FAIL,LED,powerbox Led dim 0311006-001,0844243-000,93024355165,0.975,0,1,0
1205,2024,9/5/2024 14:50,48,WW48,CRG,SF1,PASS,,,0825602-001,93024365006,0.975,1,0,1
1206,2024,9/5/2024 14:51,48,WW48,CRG,SF2,PASS,,,0825602-001,93024365006,0.975,1,0,1
1207,2024,9/5/2024 15:55,48,WW48,CRG,SF1,PASS,,,0825602-001,93024355166,0.975,1,0,1
1208,2024,9/5/2024 15:55,48,WW48,CRG,SF2,PASS,,,0825602-001,93024355166,0.975,1,0,1
1209,2024,9/5/2024 17:30,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365004,0.975,1,0,1
1210,2024,9/5/2024 17:45,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365003,0.975,1,0,1
1211,2024,9/5/2024 18:12,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365005,0.975,1,0,1
1212,2024,9/5/2024 18:27,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365000,0.975,1,0,1
1213,2024,9/6/2024 7:35,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355171,0.975,1,0,1
1214,2024,9/6/2024 8:03,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355167,0.975,1,0,1
1215,2024,9/6/2024 8:19,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355169,0.975,1,0,1
1216,2024,9/6/2024 8:37,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355031,0.975,1,0,1
1217,2024,9/6/2024 8:37,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355032,0.975,1,0,1
1218,2024,9/6/2024 8:37,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355028,0.975,1,0,1
1219,2024,9/6/2024 8:54,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355172,0.975,1,0,1
1220,2024,9/6/2024 9:11,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365006,0.975,1,0,1
1221,2024,9/6/2024 9:28,48,WW48,CRG,SF3,PASS,,,0825602-001,93024355166,0.975,1,0,1
1222,2024,9/6/2024 9:37,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355008,0.975,1,0,1
1223,2024,9/6/2024 9:37,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355027,0.975,1,0,1
1224,2024,9/6/2024 9:38,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355029,0.975,1,0,1
1225,2024,9/6/2024 9:52,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355006,0.975,1,0,1
1226,2024,9/6/2024 9:55,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365002,0.975,1,0,1
1227,2024,9/6/2024 10:15,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365001,0.975,1,0,1
1228,2024,9/6/2024 10:41,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355014,0.975,1,0,1
1229,2024,9/6/2024 10:42,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355015,0.975,1,0,1
1230,2024,9/6/2024 10:50,48,WW48,CRG,SF3,PASS,,,0825602-001,93024365007,0.975,1,0,1
1231,2024,9/6/2024 11:03,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355025,0.975,1,0,1
1232,2024,9/6/2024 12:58,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365032,0.975,1,0,1
1233,2024,9/6/2024 12:58,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365034,0.975,1,0,1
1234,2024,9/6/2024 13:13,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365024,0.975,1,0,1
1235,2024,9/6/2024 13:25,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365017,0.975,1,0,1
1236,2024,9/6/2024 13:41,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365026,0.975,1,0,1
1237,2024,9/6/2024 13:51,48,WW48,CRG,SF1,FAIL,LED,Led Dim 031106-001,0844243-000,93024355165,0.975,0,1,0
1238,2024,9/6/2024 14:30,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365018,0.975,1,0,1
1239,2024,9/6/2024 14:51,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365036,0.975,1,0,1
1240,2024,9/6/2024 15:01,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365023,0.975,1,0,1
1241,2024,9/6/2024 15:20,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365020,0.975,1,0,1
1242,2024,9/6/2024 15:35,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365025,0.975,1,0,1
1243,2024,9/6/2024 15:42,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365021,0.975,1,0,1
1244,2024,9/6/2024 17:25,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365019,0.975,1,0,1
1246,2024,9/6/2024 17:52,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365022,0.975,1,0,1
1247,2024,9/6/2024 18:00,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365028,0.975,1,0,1
1248,2024,9/7/2024 7:37,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365029,0.975,1,0,1
1249,2024,9/7/2024 7:47,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365027,0.975,1,0,1
1250,2024,9/7/2024 8:09,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365030,0.975,1,0,1
1251,2024,9/7/2024 8:34,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365031,0.975,1,0,1
1252,2024,9/7/2024 9:04,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365035,0.975,1,0,1
1253,2024,9/7/2024 9:14,48,WW48,CRG,SF1,PASS,,,0689319-002,93024365033,0.975,1,0,1
1254,2024,9/7/2024 9:34,48,WW48,RMA,SF1,PASS,,,0849263-001,93024195128,0.975,1,0,1
1255,2024,9/7/2024 10:35,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355005,0.975,1,0,1
1256,2024,9/7/2024 10:35,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355033,0.975,1,0,1
1257,2024,9/7/2024 10:35,48,WW48,CRG,SF1,PASS,,,0831827-002,93024355030,0.975,1,0,1
1258,2024,9/7/2024 10:39,48,WW48,RMA,SF1,PASS,,,0825602-001,93023055014,0.975,1,0,1
1259,2024,9/7/2024 10:39,48,WW48,RMA,SF2,PASS,,,0825602-001,93023055014,0.975,1,0,1
1260,2024,9/7/2024 14:29,48,WW48,RMA,SF1,PASS,,,0844243-000,93022345020,0.975,1,0,1
1261,2024,9/7/2024 15:16,48,WW48,RMA,SF1,PASS,,,0844243-000,93022115296,0.975,1,0,1
1262,2024,9/7/2024 15:29,48,WW48,RMA,SF1,PASS,,,0844243-000,93022115296,0.975,1,0,1
1263,2024,9/7/2024 15:54,48,WW48,RMA,SF3,PASS,,,0825602-001,93023055014,0.975,1,0,1
1264,2024,9/7/2024 17:30,48,WW48,CRG,SF1,PASS,,,0825602-001,93012260081,0.975,1,0,1
1265,2024,9/7/2024 17:45,48,WW48,CRG,SF1,PASS,,,0825602-001,93012260081,0.975,1,0,1
1266,2024,9/7/2024 17:46,48,WW48,CRG,SF2,PASS,,,0825602-001,93012260081,0.975,1,0,1
1267,2024,9/7/2024 18:17,48,WW48,CRG,SF1,PASS,,,0985417-000,93024365037,0.975,1,0,1
1268,2024,9/9/2024 8:06,49,WW49,CRG,SF1,PASS,,,0831827-002,93024355012,0.975,1,0,1
1269,2024,9/9/2024 8:26,49,WW49,CRG,SF3,PASS,,,0825602-001,93012260081,0.975,1,0,1
1270,2024,9/9/2024 10:43,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365040,0.975,1,0,1
1271,2024,9/9/2024 15:27,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365041,0.975,1,0,1
1272,2024,9/10/2024 8:21,49,WW49,CRG,SF1,PASS,,,0849263-001,93022375637,0.975,1,0,1
1273,2024,9/10/2024 9:00,49,WW49,RMA,DV2,FAIL,PLC,PLC Faill,0787416-001,93015185043,0.975,0,1,0
1274,2024,9/10/2024 9:14,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365043,0.975,1,0,1
1275,2024,9/10/2024 9:36,49,WW49,RMA,SF1,PASS,,,0825602-000,93022366093,0.975,1,0,1
1276,2024,9/10/2024 9:38,49,WW49,RMA,SF2,PASS,,,0825602-000,93022366093,0.975,1,0,1
1277,2024,9/10/2024 9:47,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365046,0.975,1,0,1
1278,2024,9/10/2024 10:46,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365044,0.975,1,0,1
1279,2024,9/10/2024 15:08,49,WW49,CRG,SF1,PASS,,,0825602-001,93010400129,0.975,1,0,1
1280,2024,9/10/2024 15:09,49,WW49,CRG,SF2,PASS,,,0825602-001,93010400129,0.975,1,0,1
1281,2024,9/10/2024 17:27,49,WW49,CRG,SF1,PASS,,,0844243-000,93024355165,0.975,1,0,1
1282,2024,9/10/2024 17:44,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365045,0.975,1,0,1
1283,2024,9/10/2024 18:10,49,WW49,RMA,SF1,PASS,,,0825602-001,93018125369,0.975,1,0,1
1284,2024,9/10/2024 18:11,49,WW49,RMA,SF2,PASS,,,0825602-001,93018125369,0.975,1,0,1
1285,2024,9/10/2024 18:13,49,WW49,CRG,SF1,PASS,,,0844243-000,93024355165,0.975,1,0,1
1286,2024,9/11/2024 8:36,49,WW49,RMA,SF1,PASS,,,0825602-001,93021215402,0.975,1,0,1
1287,2024,9/11/2024 8:37,49,WW49,RMA,SF2,PASS,,,0825602-001,93021215402,0.975,1,0,1
1288,2024,9/11/2024 9:35,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365050,0.975,1,0,1
1289,2024,9/11/2024 9:36,49,WW49,CRG,SF3,PASS,,,0825602-001,93010400129,0.975,1,0,1
1290,2024,9/11/2024 10:05,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365048,0.975,1,0,1
1291,2024,9/11/2024 10:35,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365047,0.975,1,0,1
1292,2024,9/11/2024 10:42,49,WW49,RMA,SF3,PASS,,,0825602-001,93018125369,0.975,1,0,1
1293,2024,9/11/2024 13:25,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365049,0.975,1,0,1
1294,2024,9/11/2024 13:27,49,WW49,RMA,DV2,FAIL,LED,LED DIM,0844243-000,93021485125,0.975,0,1,0
1295,2024,9/11/2024 13:28,49,WW49,RMA,DV2,FAIL,PSU,Power Supply no output,0844243-000,93021485125,0.975,0,1,0
1296,2024,9/11/2024 14:04,49,WW49,RMA,SF1,PASS,,,0844243-000,93022436300,0.975,1,0,1
1297,2024,9/11/2024 14:05,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365072,0.975,1,0,1
1298,2024,9/11/2024 15:33,49,WW49,RMA,SF3,PASS,,,0825602-001,93021215402,0.975,1,0,1
1299,2024,9/11/2024 18:31,49,WW49,RMA,DV2,PASS,,,0844243-000,93022375338,0.975,1,0,1
1300,2024,9/12/2024 8:12,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365051,0.975,1,0,1
1301,2024,9/12/2024 9:09,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365052,0.975,1,0,1
1302,2024,9/12/2024 9:10,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365079,0.975,1,0,1
1303,2024,9/12/2024 9:10,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365077,0.975,1,0,1
1304,2024,9/12/2024 9:57,49,WW49,RMA,DV2,FAIL,LED,led dim,0825602-001,93016460647,0.975,0,1,0
1305,2024,9/12/2024 10:25,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365078,0.975,1,0,1
1306,2024,9/12/2024 10:26,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365081,0.975,1,0,1
1307,2024,9/12/2024 11:02,49,WW49,CRG,SF1,PASS,,,0985417-000,93024365053,0.975,1,0,1
1308,2024,9/12/2024 12:48,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365080,0.975,1,0,1
1309,2024,9/12/2024 12:48,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365073,0.975,1,0,1
1310,2024,9/12/2024 13:38,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365071,0.975,1,0,1
1311,2024,9/12/2024 15:05,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365074,0.975,1,0,1
1312,2024,9/12/2024 15:05,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365084,0.975,1,0,1
1313,2024,9/12/2024 15:40,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365083,0.975,1,0,1
1314,2024,9/12/2024 15:40,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365075,0.975,1,0,1
1315,2024,9/12/2024 17:07,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365076,0.975,1,0,1
1316,2024,9/12/2024 17:43,49,WW49,CRG,SF1,PASS,,,0825602-001,93013450032,0.975,1,0,1
1317,2024,9/12/2024 17:45,49,WW49,CRG,SF2,PASS,,,0825602-001,93013450032,0.975,1,0,1
1318,2024,9/12/2024 18:02,49,WW49,RMA,DV2,FAIL,PSU,Power box PSU  no output,0825602-001,93016460647,0.975,0,1,0
1319,2024,9/12/2024 18:03,49,WW49,RMA,DV2,FAIL,2LED1,2LED1 not lit,0825602-001,93016460647,0.975,0,1,0
1320,2024,9/13/2024 9:15,49,WW49,CRG,SF3,PASS,,,0825602-001,93013450032,0.975,1,0,1
1321,2024,9/13/2024 9:17,49,WW49,CRG,SF3,PASS,,,0825602-001,93013450032,0.975,1,0,1
1322,2024,9/13/2024 9:22,49,WW49,RMA,SF1,PASS,,,0696003-000,93024225063,0.975,1,0,1
1323,2024,9/13/2024 9:27,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365085,0.975,1,0,1
1324,2024,9/13/2024 9:27,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365086,0.975,1,0,1
1325,2024,9/13/2024 9:52,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365088,0.975,1,0,1
1326,2024,9/13/2024 9:52,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365082,0.975,1,0,1
1327,2024,9/13/2024 12:56,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365087,0.975,1,0,1
1328,2024,9/13/2024 12:57,49,WW49,CRG,SF1,PASS,,,0849263-001,93024365089,0.975,1,0,1
1329,2024,9/13/2024 14:30,49,WW49,RMA,DV2,FAIL,MiniLab,PowerBox - Can not change Board ID,0825602-001,93022366482,0.975,0,1,0
1330,2024,9/13/2024 14:31,49,WW49,RMA,DV2,FAIL,MiniLab,Interlock - Can not change Board ID,0825602-001,93022366482,0.975,0,1,0
1331,2024,9/13/2024 14:31,49,WW49,RMA,DV2,FAIL,FFU,PowerBox - Can not Show FFU Port A B C,0825602-001,93022366482,0.975,0,1,0
1332,2024,9/13/2024 14:39,49,WW49,CRG,SF1,PASS,,,0731979-002,93022375094,0.975,1,0,1
1333,2024,9/14/2024 7:22,49,WW49,RMA,SF3,PASS,,,0825602-000,93022366093,0.975,1,0,1
1334,2024,9/14/2024 10:06,49,WW49,RMA,DV2,FAIL,USB,Serial COM Devices Fali,0789640-000,37020315149,0.975,0,1,0
1335,2024,9/14/2024 10:45,49,WW49,RMA,DV2,PASS,,,0820488-000,93023365741,0.975,1,0,1
1336,2024,9/14/2024 18:08,49,WW49,RMA,DV2,PASS,,,0831827-002,93022515449,0.975,1,0,1
1337,2024,9/14/2024 18:46,49,WW49,CRG,SF1,PASS,,,0855143-000,93024375057,0.975,1,0,1
1338,2024,9/16/2024 8:31,50,WW50,CRG,SF1,PASS,,,0855143-000,93024375056,0.975,1,0,1
1339,2024,9/16/2024 10:17,50,WW50,CRG,SF1,PASS,,,0855143-000,93024375059,0.975,1,0,1
1340,2024,9/16/2024 13:01,50,WW50,CRG,SF1,PASS,,,0855143-000,93024375058,0.975,1,0,1
1341,2024,9/16/2024 14:36,50,WW50,CRG,SF1,PASS,,,0855143-000,93024375060,0.975,1,0,1
1342,2024,9/16/2024 15:48,50,WW50,CRG,SF1,PASS,,,0855143-000,93024375055,0.975,1,0,1
1343,2024,9/16/2024 18:48,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375051,0.975,1,0,1
1344,2024,9/17/2024 10:34,50,WW50,RMA,DV2,FAIL,2LED1,PowerBox - 2LED1 not lit,0825602-001,93015435041,0.975,0,1,0
1345,2024,9/17/2024 10:35,50,WW50,RMA,DV2,FAIL,LED,PowerBox - LED DIM,0825602-001,93015435041,0.975,0,1,0
1346,2024,9/17/2024 10:35,50,WW50,RMA,DV2,FAIL,PSU,PowerBox - Power Supply No DC output,0825602-001,93015435041,0.975,0,1,0
1347,2024,9/17/2024 10:36,50,WW50,RMA,DV2,FAIL,LED,Interlock - LED DIM,0825602-001,93015435041,0.975,0,1,0
1348,2024,9/17/2024 14:15,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375049,0.975,1,0,1
1349,2024,9/17/2024 15:43,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375048,0.975,1,0,1
1350,2024,9/17/2024 17:54,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375052,0.975,1,0,1
1351,2024,9/17/2024 18:35,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375050,0.975,1,0,1
1352,2024,9/18/2024 8:11,50,WW50,RMA,DV2,FAIL,LED,PowerBox - LED DIM,0825602-001,93013340044,0.975,0,1,0
1353,2024,9/18/2024 8:11,50,WW50,RMA,DV2,FAIL,2LED1,PowerBox - 2LED1,0825602-001,93013340044,0.975,0,1,0
1354,2024,9/18/2024 8:12,50,WW50,RMA,DV2,FAIL,LED,Interlock - LED DIM,0825602-001,93013340044,0.975,0,1,0
1355,2024,9/18/2024 9:57,50,WW50,RMA,DV2,PASS,,,0825602-001,93022465962,0.975,1,0,1
1356,2024,9/18/2024 10:30,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375096,0.975,1,0,1
1357,2024,9/18/2024 13:45,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375098,0.975,1,0,1
1358,2024,9/18/2024 15:08,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375097,0.975,1,0,1
1359,2024,9/18/2024 17:29,50,WW50,RMA,DV2,FAIL,PSU,PowerBox - PSU 12VDC Fail,0825602-001,93011270058,0.975,0,1,0
1360,2024,9/18/2024 17:30,50,WW50,RMA,DV2,FAIL,Temp.,PowerBox -can not read Temp.,0825602-001,93011270058,0.975,0,1,0
1361,2024,9/18/2024 17:31,50,WW50,RMA,DV2,FAIL,LED,PowerBox - LED DIM,0825602-001,93011270058,0.975,0,1,0
1362,2024,9/18/2024 17:31,50,WW50,RMA,DV2,FAIL,LED,Interlock - LED DIM,0825602-001,93011270058,0.975,0,1,0
1363,2024,9/18/2024 17:44,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375094,0.975,1,0,1
1364,2024,9/19/2024 8:08,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375095,0.975,1,0,1
1365,2024,9/19/2024 9:09,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375086,0.975,1,0,1
1366,2024,9/19/2024 10:41,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375090,0.975,1,0,1
1367,2024,9/19/2024 12:47,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375085,0.975,1,0,1
1368,2024,9/19/2024 13:40,50,WW50,RMA,DV2,FAIL,LED,Interlock -   INTLK LED DIM,0825602-001,93021365756,0.975,0,1,0
1369,2024,9/19/2024 13:40,50,WW50,RMA,DV2,FAIL,PSU,PowerBox -  PSU    No DC output,0825602-001,93021365756,0.975,0,1,0
1370,2024,9/19/2024 13:41,50,WW50,RMA,DV2,FAIL,2LED1,2LED1 DIM,0825602-001,93021365756,0.975,0,1,0
1371,2024,9/19/2024 13:42,50,WW50,RMA,DV2,FAIL,LED,PowerBox -  INTELX DC   LED DIM,0825602-001,93021365756,0.975,0,1,0
1372,2024,9/19/2024 13:54,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375084,0.975,1,0,1
1373,2024,9/19/2024 15:03,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375087,0.975,1,0,1
1374,2024,9/19/2024 17:43,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375089,0.975,1,0,1
1375,2024,9/19/2024 18:20,50,WW50,RMA,DV2,FAIL,FFU,PowerBox - can not show a value of Port A B C,0825602-000,93022385218,0.975,0,1,0
1376,2024,9/19/2024 18:21,50,WW50,RMA,DV2,FAIL,Missing,Interlock - Air and Vaccum connectors missing,0825602-000,93022385218,0.975,0,1,0
1377,2024,9/20/2024 8:36,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375088,0.975,1,0,1
1378,2024,9/20/2024 9:28,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375091,0.975,1,0,1
1379,2024,9/20/2024 10:10,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375092,0.975,1,0,1
1380,2024,9/20/2024 10:47,50,WW50,CRG,SF1,PASS,,,0567096-010,93024375093,0.975,1,0,1
1381,2024,9/20/2024 11:10,50,WW50,CRG,SF1,PASS,,,0849263-001,93024385018,0.975,1,0,1
1382,2024,9/20/2024 11:11,50,WW50,CRG,SF1,PASS,,,0849263-001,93024385017,0.975,1,0,1
1383,2024,9/20/2024 13:37,50,WW50,CRG,SF1,PASS,,,0849263-001,93024385014,0.975,1,0,1
1384,2024,9/20/2024 13:38,50,WW50,CRG,SF1,PASS,,,0849263-001,93024385013,0.975,1,0,1
1385,2024,9/20/2024 14:07,50,WW50,CRG,SF1,PASS,,,0849263-001,93024385011,0.975,1,0,1
