ID,SERIAL NUMBER,MODEL NUMBER,WORK ORDER,FAIL CODE,DESCRIPTION,ROOT COUSE,SOLUTION,PROCESS TYPE,UNIT LOCATION,DEBUG BY,CREATE DATE,RESULT,CURRENT STATUS,CREATE BY,temp_running,temp_sn_1st_RMA,temp_Unit_type_RMA,temp_sn_by_source,month,year,h_month,temp_ww,temp_ww_num,TARGET_YIELD,PASS,FAIL
838,93022436300,0844243-000,19338838,FUSE,2CB2 7A Not cut off,,,DV2,WIP,,7/24/2024 18:09,FAIL,REVIEW,273270,,93022436300,RMA,93022436300-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
839,93022436300,0844243-000,19338838,DCS,No 24Vdc@ 2J18,,,DV2,WIP,,7/24/2024 18:10,FAIL,REVIEW,273270,,93022436300,RMA,93022436300-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
840,93024245000,0787416-000,19131816,,,,,SF1,WIP,,7/24/2024 8:50,PASS,WIP,273270,,,CRG,93024245000-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
841,93024245001,0787416-000,19131816,,,,,SF1,WIP,,7/24/2024 8:50,PASS,WIP,273270,,,CRG,93024245001-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
842,93024245002,0787416-000,19131816,,,,,SF1,WIP,,7/24/2024 8:50,PASS,WIP,273270,,,CRG,93024245002-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
843,93024245003,0787416-000,19131816,,,,,SF1,WIP,,7/24/2024 8:50,PASS,WIP,273270,,,CRG,93024245003-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
844,93024245004,0787416-000,19131816,,,,,SF1,WIP,,7/24/2024 8:50,PASS,WIP,273270,,,CRG,93024245004-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
845,93023415044,0567096-010,18701167,LED,SPARE2 not lit,,,SF1,WIP,,7/25/2024 10:01,FAIL,REVIEW,273270,,,CRG,93023415044-SF1-CRG-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
846,93023415044,0567096-010,18701167,,,,,SF1,Fix,,7/25/2024 10:49,PASS,WIP,273270,,,CRG,93023415044-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
847,93022515087,0849264-001,18635536,PLC_IO,IO unit no output,,,SF1,WIP,,7/25/2024 18:44,FAIL,REVIEW,273270,,,CRG,93022515087-SF1-CRG-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
848,93024085003,0849264-001,18939705,,,,,SF1,WIP,,7/26/2024 14:32,PASS,WIP,277703,,,CRG,93024085003-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
849,93024305002,0849263-001,19427043,,,,,SF1,WIP,,7/26/2024 15:10,PASS,WIP,277703,,,CRG,93024305002-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
849,93016475249,0849264-001,18930648,,,,,SF1,WIP,,7/26/2024 17:46,PASS,WIP,277703,,,CRG,93016475249-SF1-CRG-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
850,93021495557,0333057-002,19240121,,,,,SF1,WIP,,7/27/2024 13:18,PASS,WIP,277703,,,RMA,93021495557-SF1-RMA-PASS,Jul,2024,Jul-2024,WW42,42,0.975,1,0
851,93023244383,0326594-005,18965458,LED,Led dim,,,DV2,WIP,,7/27/2024 15:24,FAIL,REVIEW,2732740,,93023244383,RMA,93023244383-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
852,93023244383,0326594-005,18965458,DCS,Intlk 4 fail at low voltage,,,DV2,WIP,,7/27/2024 15:25,FAIL,REVIEW,2732740,,93023244383,RMA,93023244383-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
853,93023244383,0326594-005,18965458,MiniLab,C2 damage,,,DV2,WIP,,7/27/2024 15:25,FAIL,REVIEW,2732740,,93023244383,RMA,93023244383-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
854,93021265562,0326594-005,19340469,DCS,Intlk (4) fail at low voltage/,,,DV2,WIP,,7/27/2024 18:06,FAIL,REVIEW,2732740,,93021265562,RMA,93021265562-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW42,42,0.975,0,1
855,93024245000,0268300-000,19131816,,,,,SF1,Inventory,,7/29/2024 8:50,PASS,WIP,273270,,,CRG,93024245000-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
856,93024245001,0268300-000,19131816,,,,,SF1,Inventory,,7/29/2024 8:50,PASS,WIP,273270,,,CRG,93024245001-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
857,93024245002,0268300-000,19131816,,,,,SF1,Inventory,,7/29/2024 8:50,PASS,WIP,273270,,,CRG,93024245002-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
858,93024245003,0268300-000,19131816,,,,,SF1,Inventory,,7/29/2024 8:51,PASS,WIP,273270,,,CRG,93024245003-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
859,93024245004,0268300-000,19131816,,,,,SF1,Inventory,,7/29/2024 8:51,PASS,WIP,273270,,,CRG,93024245004-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
860,93024305003,0844243-000,18491686,,,,,SF1,WIP,,7/29/2024 10:23,PASS,WIP,277703,,,CRG,93024305003-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
861,93024305004,0844243-000,18491686,,,,,SF1,WIP,,7/29/2024 11:06,PASS,WIP,277703,,,CRG,93024305004-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
862,93024245100,0787416-000,18265315,,,,,SF1,WIP,,7/29/2024 14:20,PASS,WIP,277703,,,CRG,93024245100-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
863,93024305005,0844243-000,18491686,,,,,SF1,WIP,,7/29/2024 14:58,PASS,WIP,277703,,,CRG,93024305005-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
864,93024035034,0849264-001,18997070,PLC_IO,Change IO SM1223,,,SF1,WIP,,7/29/2024 17:49,FAIL,REVIEW,277703,,,RMA,93024035034-SF1-RMA-FAIL,Jul,2024,Jul-2024,WW43,43,0.975,0,1
865,93024035034,0849264-001,18997070,,,,,SF1,WIP,,7/29/2024 17:53,PASS,WIP,277703,,,RMA,93024035034-SF1-RMA-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
866,93024125014,0787416-001,19290487,,,,,SF1,WIP,,7/29/2024 18:09,PASS,WIP,277703,,,RMA,93024125014-SF1-RMA-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
867,93024245101,0787416-000,18265315,,,,,SF1,WIP,,7/29/2024 18:47,PASS,WIP,277703,,,CRG,93024245101-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
868,93024305006,0844243-000,18491686,FUSE,2CB8 not cut off,,,SF1,WIP,,7/30/2024 9:39,FAIL,REVIEW,277703,,,CRG,93024305006-SF1-CRG-FAIL,Jul,2024,Jul-2024,WW43,43,0.975,0,1
869,93024305007,0844243-000,18491686,,,,,SF1,WIP,,7/30/2024 10:33,PASS,WIP,277703,,,CRG,93024305007-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
870,37022055876,0731979-002,13363850,PSU,Unable to turn on. Supply not output. Change Supply(0670100-000-868),,,DV2,None,,7/30/2024 13:17,FAIL,REVIEW,288721,,37022055876,RMA,37022055876-DV2-RMA-FAIL,Jul,2024,Jul-2024,WW43,43,0.975,0,1
871,93024305008,0844243-000,18491686,,,,,SF1,WIP,,7/30/2024 13:19,PASS,WIP,277703,,,CRG,93024305008-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
872,93024305006,0844243-000,18491686,,,,,SF1,WIP,,7/30/2024 13:21,PASS,WIP,277703,,,CRG,93024305006-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
873,93024305009,0844243-000,18491686,Fuse,2CB8 10A,,,SF1,WIP,,7/30/2024 14:38,FAIL,REVIEW,277703,,,CRG,93024305009-SF1-CRG-FAIL,Jul,2024,Jul-2024,WW43,43,0.975,0,1
874,93024305009,0844243-000,18491686,,,,,SF1,WIP,,7/30/2024 17:38,PASS,WIP,277703,,,CRG,93024305009-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
875,93024305010,0844243-000,18491686,,,,,SF1,WIP,,7/31/2024 8:46,PASS,WIP,277703,,,CRG,93024305010-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
876,93024305011,0844243-000,18491686,,,,,SF1,WIP,,7/31/2024 8:47,PASS,WIP,277703,,,CRG,93024305011-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
877,93024305125,0855143-000,19440011,,,,,SF1,WIP,,7/31/2024 11:03,PASS,WIP,277703,,,CRG,93024305125-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
878,93022045387,0749383-000,19373640,,,,,DV2,WIP,,7/31/2024 14:17,PASS,WIP,277703,,93022045387,RMA,93022045387-DV2-RMA-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
879,93024305126,0855143-000,19440011,,,,,SF1,WIP,,7/31/2024 15:49,PASS,WIP,277703,,,CRG,93024305126-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
880,93024305126,0855143-000,19440011,,,,,PK1,WIP,,7/31/2024 17:45,PASS,WIP,277703,,,CRG,93024305126-PK1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
881,93024305124,0855143-000,19440011,,,,,SF1,WIP,,7/31/2024 18:09,PASS,WIP,277703,,,CRG,93024305124-SF1-CRG-PASS,Jul,2024,Jul-2024,WW43,43,0.975,1,0
882,93024305153,0849263-001,19440024,,,,,SF1,WIP,,8/1/2024 8:34,PASS,WIP,277703,,,CRG,93024305153-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
883,93024305154,0849263-001,19440024,,,,,SF1,WIP,,8/1/2024 8:34,PASS,WIP,277703,,,CRG,93024305154-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
884,93022275205,0825602-000,19340575,LED,Interlock LED DIM,,,DV2,WIP,,8/1/2024 9:13,FAIL,REVIEW,277703,,93022275205,RMA,93022275205-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW43,43,0.975,0,1
885,93024305123,0855143-000,19440011,,,,,SF1,WIP,,8/1/2024 10:55,PASS,WIP,277703,,,CRG,93024305123-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
886,93024305129,0855143-000,19440014,,,,,SF1,WIP,,8/1/2024 18:30,PASS,WIP,277703,,,CRG,93024305129-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
887,93024305131,0855143-000,19440014,,,,,SF1,WIP,,8/2/2024 8:39,PASS,WIP,277703,,,CRG,93024305131-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
888,93024305155,0849263-001,19440024,,,,,SF1,WIP,,8/2/2024 10:00,PASS,WIP,277703,,,CRG,93024305155-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
889,93024305156,0849263-001,19440024,,,,,SF1,WIP,,8/2/2024 10:00,PASS,WIP,277703,,,CRG,93024305156-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
890,93024305158,0849263-001,19440024,,,,,SF1,WIP,,8/2/2024 10:18,PASS,WIP,277703,,,CRG,93024305158-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
891,93022235020,0831827-002,19240119,,,,,SF1,WIP,,8/2/2024 10:24,PASS,WIP,288721,,,RMA,93022235020-SF1-RMA-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
892,93024305157,0849263-001,19440024,,,,,SF1,WIP,,8/2/2024 10:31,PASS,WIP,277703,,,CRG,93024305157-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
893,93024305128,0855143-000,19440011,,,,,SF1,WIP,,8/2/2024 14:28,PASS,WIP,277703,,,CRG,93024305128-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
894,93024195128,0849263-001,19425537,LED,LED Interlock Set/Reset on red,,,DV2,WIP,,8/2/2024 17:32,FAIL,REVIEW,288721,,93024195128,RMA,93024195128-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW43,43,0.975,0,1
895,93024305130,0855143-000,19440014,,,,,SF1,WIP,,8/3/2024 8:42,PASS,WIP,277703,,,CRG,93024305130-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
896,37017025341,0318410-003,5863174,DCS,LED 5V 2J19 SPARE not extinguished.,,,DV2,None,,8/3/2024 8:46,FAIL,REVIEW,288721,,37017025341,RMA,37017025341-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW43,43,0.975,0,1
897,93016315236,0831827-002,19425473,SW,sw3-bit6 on plug in board damage.,,,DV2,WIP,,8/3/2024 9:38,FAIL,REVIEW,288721,,93016315236,RMA,93016315236-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW43,43,0.975,0,1
898,93024305160,0849263-001,19440024,,,,,SF1,WIP,,8/3/2024 10:28,PASS,WIP,277703,,,CRG,93024305160-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
899,93024305159,0849263-001,19440024,,,,,SF1,WIP,,8/3/2024 10:28,PASS,WIP,277703,,,CRG,93024305159-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
900,93024305127,0855143-000,19440011,,,,,SF1,WIP,,8/3/2024 11:21,PASS,WIP,277703,,,CRG,93024305127-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
901,37022347015,0731979-002,14004075,,,,,DV2,None,,8/3/2024 13:41,PASS,WIP,288721,,37022347015,RMA,37022347015-DV2-RMA-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
902,93024305132,0855143-000,19440014,,,,,SF1,WIP,,8/3/2024 14:30,PASS,WIP,277703,,,CRG,93024305132-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
903,93024305133,0855143-000,19440014,,,,,SF1,WIP,,8/3/2024 18:31,PASS,WIP,277703,,,CRG,93024305133-SF1-CRG-PASS,Aug,2024,Aug-2024,WW43,43,0.975,1,0
904,93024305013,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 10:32,PASS,WIP,277703,,,CRG,93024305013-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
905,93024305014,0844243-000,18491686,FUSE,2CB8 10A not cut off,,,SF1,WIP,,8/5/2024 10:56,FAIL,REVIEW,277703,,,CRG,93024305014-SF1-CRG-FAIL,Aug,2024,Aug-2024,WW44,44,0.975,0,1
906,93024305012,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 12:36,PASS,WIP,277703,,,CRG,93024305012-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
907,93024315020,0985417-000,19463750,,,,,SF1,WIP,,8/5/2024 13:25,PASS,WIP,277703,,,CRG,93024315020-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
908,93024315018,0985417-000,19463750,,,,,SF1,WIP,,8/5/2024 14:55,PASS,WIP,277703,,,CRG,93024315018-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
909,93024305023,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 15:40,PASS,WIP,277703,,,CRG,93024305023-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
910,93024305022,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 17:09,PASS,WIP,277703,,,CRG,93024305022-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
911,93024305020,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 18:43,PASS,WIP,277703,,,CRG,93024305020-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
912,93024305021,0844243-000,18491686,,,,,SF1,WIP,,8/5/2024 18:43,PASS,WIP,277703,,,CRG,93024305021-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
913,93024305021,0844243-000,18491686,,,,,J01,WIP,,8/5/2024 18:46,PASS,WIP,277703,,,CRG,93024305021-J01-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
914,93024315019,0985417-000,19463750,,,,,SF1,WIP,,8/6/2024 9:03,PASS,WIP,277703,,,CRG,93024315019-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
915,93024305014,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 9:25,PASS,WIP,277703,,,CRG,93024305014-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
916,93022506493,0831827-002,19388329,COM PORT,Pod encoder communicate with COM8 instead of COM 4.,,,DV2,WIP,,8/6/2024 9:48,FAIL,REVIEW,288721,,93022506493,RMA,93022506493-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW44,44,0.975,0,1
917,93024305017,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 10:03,PASS,WIP,277703,,,CRG,93024305017-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
918,93024315022,0985417-000,19463750,,,,,SF1,WIP,,8/6/2024 10:21,PASS,WIP,277703,,,CRG,93024315022-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
919,93024305026,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 10:56,PASS,WIP,277703,,,CRG,93024305026-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
920,93024315021,0985417-000,19463750,,,,,SF1,WIP,,8/6/2024 11:06,PASS,WIP,277703,,,CRG,93024315021-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
921,93024305018,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 11:13,PASS,WIP,277703,,,CRG,93024305018-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
922,93019455348,0831827-002,19425489,LED,LED DIM,,,DV2,WIP,,8/6/2024 13:13,FAIL,REVIEW,288721,,93019455348,RMA,93019455348-DV2-RMA-FAIL,Aug,2024,Aug-2024,WW44,44,0.975,0,1
923,93024305015,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 14:06,PASS,WIP,277703,,,CRG,93024305015-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
924,93024305019,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 14:06,PASS,WIP,277703,,,CRG,93024305019-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
925,93024305025,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 14:07,PASS,WIP,277703,,,CRG,93024305025-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
926,93024305016,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 14:07,PASS,WIP,277703,,,CRG,93024305016-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
927,93024305024,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 14:31,PASS,WIP,277703,,,CRG,93024305024-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
928,93024315023,0985417-000,19463750,,,,,SF1,WIP,,8/6/2024 15:17,PASS,WIP,277703,,,CRG,93024315023-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
929,93024305027,0844243-000,18491686,,,,,SF1,WIP,,8/6/2024 17:44,PASS,WIP,277703,,,CRG,93024305027-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
930,93022235848,0844243-000,19425509,,,,,DV2,WIP,,8/7/2024 8:57,PASS,WIP,277703,,93022235848,RMA,93022235848-DV2-RMA-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
931,93024315001,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 9:22,PASS,WIP,277703,,,CRG,93024315001-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
932,93024315003,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 9:50,PASS,WIP,277703,,,CRG,93024315003-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
933,93024315027,0985417-000,19463750,,,,,SF1,WIP,,8/7/2024 10:06,PASS,WIP,277703,,,CRG,93024315027-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
934,93024315026,0985417-000,19463750,,,,,SF1,WIP,,8/7/2024 11:10,PASS,WIP,277703,,,CRG,93024315026-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
935,93024315008,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 13:12,PASS,WIP,277703,,,CRG,93024315008-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
936,93024225063,0696003-000,19425545,,,,,DV2,WIP,,8/7/2024 15:22,PASS,WIP,288721,,93024225063,RMA,93024225063-DV2-RMA-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
937,93024315024,0985417-000,19463750,,,,,SF1,WIP,,8/7/2024 15:44,PASS,WIP,277703,,,CRG,93024315024-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
938,93024315012,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 15:51,PASS,WIP,277703,,,CRG,93024315012-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
939,93024315005,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 17:19,PASS,WIP,277703,,,CRG,93024315005-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
940,93024315010,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 17:21,PASS,WIP,277703,,,CRG,93024315010-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
941,93024315014,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 17:31,PASS,WIP,277703,,,CRG,93024315014-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
942,93024315004,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 17:37,PASS,WIP,277703,,,CRG,93024315004-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
943,93024315016,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 17:54,PASS,WIP,277703,,,CRG,93024315016-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
944,93024315002,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:04,PASS,WIP,277703,,,CRG,93024315002-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
945,93024315025,0985417-000,19463750,,,,,SF1,WIP,,8/7/2024 18:06,PASS,WIP,277703,,,CRG,93024315025-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
946,93024315006,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:13,PASS,WIP,277703,,,CRG,93024315006-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
947,93024315007,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:23,PASS,WIP,277703,,,CRG,93024315007-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
948,93024315011,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:30,PASS,WIP,277703,,,CRG,93024315011-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
949,93024315013,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:38,PASS,WIP,277703,,,CRG,93024315013-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
950,93024315015,0326594-005,19463748,,,,,SF1,WIP,,8/7/2024 18:48,PASS,WIP,277703,,,CRG,93024315015-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
951,93024315009,0326594-005,19463748,,,,,SF1,WIP,,8/8/2024 7:25,PASS,WIP,277703,,,CRG,93024315009-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
952,93024315046,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 12:57,PASS,WIP,277703,,,CRG,93024315046-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
953,93024315047,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 13:15,PASS,WIP,277703,,,CRG,93024315047-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
954,93024315040,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 13:19,PASS,WIP,277703,,,CRG,93024315040-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
955,93024315042,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 13:37,PASS,WIP,277703,,,CRG,93024315042-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
956,93024315041,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 13:51,PASS,WIP,277703,,,CRG,93024315041-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
957,93024315044,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 14:00,PASS,WIP,277703,,,CRG,93024315044-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
958,93024315043,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 14:10,PASS,WIP,277703,,,CRG,93024315043-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
959,93024315045,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 14:22,PASS,WIP,277703,,,CRG,93024315045-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
960,93024315048,0689319-002,17651815,,,,,SF1,WIP,,8/8/2024 14:42,PASS,WIP,277703,,,CRG,93024315048-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
961,93024315028,0985417-000,19463750,,,,,SF1,WIP,,8/8/2024 15:32,PASS,WIP,277703,,,CRG,93024315028-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
962,93024325001,0855143-000,19468493,,,,,SF1,WIP,,8/8/2024 18:10,PASS,WIP,277703,,,CRG,93024325001-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
963,93024315050,0689319-002,17651815,,,,,SF1,WIP,,8/9/2024 7:21,PASS,WIP,277703,,,CRG,93024315050-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
964,93024315049,0689319-002,17651815,,,,,SF1,WIP,,8/9/2024 7:32,PASS,WIP,277703,,,CRG,93024315049-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
965,93024315052,0689319-002,17651815,,,,,SF1,WIP,,8/9/2024 8:40,PASS,WIP,277703,,,CRG,93024315052-SF1-CRG-PASS,Aug,2024,Aug-2024,WW44,44,0.975,1,0
